date,fear_greed_index,momentum,strength,breadth,put_call,volatility,credit_spread,safe_haven
2016-06-10,63.49,83.39,92.77,64.45,36.15,36.15,83.98,47.56
2016-06-13,56.24,77.2,90.43,63.6,13.31,13.31,85.58,50.22
2016-06-14,54.2,75.63,88.23,59.46,17.46,17.46,80.02,41.11
2016-06-15,54.87,74.15,90.9,56.88,20.59,20.59,77.35,43.65
2016-06-16,56.13,76.25,87.47,59.11,26.15,26.15,81.96,35.79
2016-06-17,59.9,73.8,97.25,71.82,26.56,26.56,82.11,41.2
2016-06-20,63.79,77.58,100.0,73.54,33.23,33.23,82.29,46.68
2016-06-21,63.95,79.22,95.91,65.84,33.01,33.01,88.37,52.27
2016-06-22,58.76,77.83,96.75,67.43,18.5,18.5,89.93,42.34
2016-06-23,68.41,86.92,99.12,68.75,41.76,41.76,91.44,49.09
2016-06-24,45.32,61.29,88.6,56.59,0.0,0.0,88.52,22.22
2016-06-27,37.74,49.01,74.86,34.71,8.5,8.5,88.58,0.0
2016-06-28,49.23,61.09,77.58,32.54,37.32,37.32,90.1,8.65
2016-06-29,56.55,72.67,81.41,37.42,49.23,49.23,84.18,21.73
2016-06-30,61.33,81.78,84.7,38.75,54.97,54.97,85.72,28.42
2016-07-01,64.78,82.67,86.41,42.43,59.67,59.67,91.68,30.96
2016-07-05,57.08,77.46,77.39,26.18,55.4,55.4,91.63,16.1
2016-07-06,58.12,80.69,77.42,21.02,58.8,58.8,91.55,18.55
2016-07-07,59.05,79.42,78.28,23.58,59.84,59.84,92.93,19.44
2016-07-08,66.54,89.1,85.13,35.67,68.17,68.17,92.82,26.69
2016-07-11,69.72,90.53,85.68,46.44,66.02,66.02,94.16,39.17
2016-07-12,76.5,94.43,93.74,61.3,65.71,65.71,98.33,56.25
2016-07-13,76.42,93.41,92.51,63.05,68.32,68.32,98.03,51.33
2016-07-14,76.83,95.95,89.69,55.43,69.23,69.23,94.83,63.43
2016-07-15,78.81,94.16,90.71,62.11,69.74,69.74,97.48,67.74
2016-07-18,76.66,94.64,88.89,45.2,70.68,70.68,98.64,67.88
2016-07-19,73.62,92.5,85.76,35.93,73.01,73.01,98.32,56.83
2016-07-20,75.69,94.2,87.03,43.6,73.83,73.83,99.45,57.91
2016-07-21,73.27,90.72,86.92,41.92,68.29,68.29,100.0,56.74
2016-07-22,73.7,92.6,90.15,42.8,72.03,72.03,100.0,46.33
2016-07-25,77.72,89.51,90.66,59.3,67.04,67.04,95.58,74.92
2016-07-26,86.02,88.62,97.66,92.2,65.74,65.74,98.04,94.13
2016-07-27,80.57,86.82,89.38,75.18,66.75,66.75,99.01,80.11
2016-07-28,78.73,87.0,90.44,70.85,67.08,67.08,98.6,70.06
2016-07-29,77.18,87.18,88.84,63.53,71.49,71.49,95.46,62.29
2016-08-01,74.86,85.4,83.17,52.73,67.87,67.87,95.17,71.84
2016-08-02,73.14,80.45,75.84,55.54,62.37,62.37,93.51,81.91
2016-08-03,76.62,81.61,80.8,62.88,64.97,64.97,100.0,81.1
2016-08-04,76.2,80.83,79.73,60.13,67.28,67.28,100.0,78.17
2016-08-05,77.08,85.21,79.77,49.99,72.88,72.88,96.25,82.6
2016-08-08,76.42,83.53,82.0,52.41,71.99,71.99,97.17,75.83
2016-08-09,70.84,82.73,77.82,34.31,70.88,70.88,98.07,61.16
2016-08-10,69.43,79.85,77.39,35.21,68.35,68.35,93.74,63.14
2016-08-11,71.53,81.81,82.4,46.35,70.18,70.18,89.54,60.25
2016-08-12,69.96,80.38,82.04,44.17,70.66,70.66,89.27,52.53
2016-08-15,72.02,81.26,85.3,51.7,68.94,68.94,91.56,56.47
2016-08-16,70.28,77.03,84.05,54.74,63.97,63.97,89.97,58.25
2016-08-17,68.81,77.38,81.69,49.63,66.35,66.35,88.38,51.9
2016-08-18,72.21,77.97,87.2,57.99,70.42,70.42,86.82,54.64
2016-08-19,72.4,76.25,90.24,57.85,70.48,70.48,86.57,54.96
2016-08-22,69.09,75.11,87.88,53.67,64.45,64.45,86.29,51.76
2016-08-23,69.06,75.65,92.02,49.47,63.24,63.24,87.26,52.55
2016-08-24,67.01,71.76,88.3,55.97,55.03,55.03,85.72,57.28
2016-08-25,66.15,70.18,88.96,55.46,52.56,52.56,86.69,56.64
2016-08-26,65.48,68.57,86.41,53.98,51.35,51.35,85.18,61.53
2016-08-29,67.56,71.22,87.35,63.81,55.57,55.57,86.15,53.25
2016-08-30,67.79,69.37,87.26,74.74,53.16,53.16,84.64,52.2
2016-08-31,63.77,67.32,84.03,62.4,49.61,49.61,84.39,49.05
2016-09-01,63.44,66.73,83.28,62.87,47.61,47.61,84.13,51.84
2016-09-02,66.81,68.77,84.03,63.87,59.26,59.26,83.87,48.6
2016-09-06,64.84,70.07,81.44,56.62,56.57,56.57,84.82,47.76
2016-09-07,68.19,69.33,86.56,70.56,55.16,55.16,88.14,52.43
2016-09-08,67.4,67.33,87.48,72.67,48.63,48.63,86.62,60.41
2016-09-09,47.32,50.82,81.64,56.24,2.51,2.51,87.51,50.03
2016-09-12,55.76,59.76,81.07,55.93,24.02,24.02,84.81,60.74
2016-09-13,44.21,49.61,76.53,44.38,0.0,0.0,85.7,53.28
2016-09-14,43.94,48.88,74.48,42.91,0.0,0.0,87.75,53.59
2016-09-15,50.74,55.09,74.48,46.09,15.59,15.59,86.24,62.1
2016-09-16,50.6,52.25,73.53,36.59,24.23,24.23,87.09,56.29
2016-09-19,50.85,51.85,77.28,37.46,23.29,23.29,86.76,56.01
2016-09-20,49.35,51.64,72.71,33.93,20.42,20.42,87.59,58.74
2016-09-21,57.62,58.42,76.68,33.49,43.86,43.86,87.25,59.81
2016-09-22,63.27,62.32,79.19,42.39,55.14,55.14,88.05,60.69
2016-09-23,61.72,57.92,79.79,42.16,52.48,52.48,89.98,57.2
2016-09-26,54.51,51.59,80.32,46.61,32.71,32.71,89.6,48.01
2016-09-27,57.68,55.56,76.97,40.1,45.31,45.31,89.21,51.32
2016-09-28,61.32,58.84,80.33,45.13,51.69,51.69,87.71,53.84
2016-09-29,56.72,51.71,81.3,51.48,37.07,37.07,88.48,49.95
2016-09-30,61.2,56.91,82.14,53.95,43.83,43.83,89.24,58.5
2016-10-03,57.68,54.09,78.65,47.6,41.56,41.56,87.75,52.53
2016-10-04,57.52,50.01,76.6,48.41,41.21,41.21,87.4,57.78
2016-10-05,60.02,52.7,79.05,44.44,47.07,47.07,88.17,61.67
2016-10-06,59.97,52.59,78.47,42.09,48.49,48.49,90.02,59.66
2016-10-07,57.68,49.82,74.85,45.16,42.87,42.87,86.33,61.89
2016-10-10,57.8,52.9,73.46,43.82,44.16,44.16,86.01,60.1
2016-10-11,50.62,43.38,69.25,44.22,26.88,26.88,86.78,56.91
2016-10-12,49.55,43.96,69.2,47.28,22.65,22.65,83.17,57.92
2016-10-13,46.03,41.43,68.44,46.16,16.75,16.75,85.08,47.58
2016-10-14,48.72,41.43,66.11,44.05,22.86,22.86,83.68,60.05
2016-10-17,46.78,39.07,66.06,38.32,23.29,23.29,83.4,54.03
2016-10-18,51.41,43.43,67.02,46.66,32.44,32.44,80.94,56.95
2016-10-19,54.07,44.86,70.85,46.47,40.77,40.77,78.51,56.27
2016-10-20,55.22,43.6,70.53,42.17,47.0,47.0,80.46,55.78
2016-10-21,55.63,43.38,68.41,37.89,51.05,51.05,80.21,57.41
2016-10-24,57.86,46.77,66.24,33.42,54.28,54.28,81.06,69.0
2016-10-25,55.15,43.74,61.73,31.7,50.8,50.8,80.8,66.45
2016-10-26,53.22,42.24,64.31,30.28,44.3,44.3,81.64,65.44
2016-10-27,49.43,39.93,58.13,19.17,35.12,35.12,83.54,75.03
2016-10-28,48.15,37.51,63.23,25.34,28.88,28.88,86.49,66.74
2016-10-31,47.26,37.26,65.96,34.39,22.59,22.59,84.01,63.97
2016-11-01,41.99,32.19,63.9,34.44,11.12,11.12,83.72,57.47
2016-11-02,37.35,27.45,61.48,27.13,6.49,6.49,84.5,47.91
2016-11-03,35.61,24.33,63.86,31.27,0.0,0.0,83.13,46.69
2016-11-04,36.5,23.32,66.03,39.83,0.0,0.0,82.86,43.48
2016-11-07,45.62,39.22,64.95,40.21,18.33,18.33,84.72,53.58
2016-11-08,48.31,41.81,63.33,44.52,19.52,19.52,86.56,62.91
2016-11-09,63.01,49.67,65.49,47.81,55.27,55.27,77.72,89.86
2016-11-10,67.44,50.84,74.87,63.62,52.62,52.62,77.5,100.0
2016-11-11,70.18,49.42,79.2,74.49,57.36,57.36,77.28,96.17
2016-11-14,75.76,48.93,93.91,97.88,55.18,55.18,79.2,100.0
2016-11-15,77.55,54.08,92.31,94.19,64.32,64.32,73.63,100.0
2016-11-16,73.06,52.49,86.77,79.1,61.7,61.7,73.44,96.24
2016-11-17,75.61,55.59,86.64,79.96,64.78,64.78,77.54,100.0
2016-11-18,76.53,53.49,85.92,82.72,68.12,68.12,77.32,100.0
2016-11-21,79.1,58.78,86.13,87.07,71.22,71.22,79.26,100.0
2016-11-22,81.13,60.07,87.78,97.82,70.55,70.55,81.18,100.0
2016-11-23,81.43,60.36,90.96,98.61,69.57,69.57,80.94,100.0
2016-11-25,82.04,62.96,90.04,100.0,69.76,69.76,81.77,100.0
2016-11-28,77.5,58.66,85.38,92.05,62.76,62.76,82.61,98.31
2016-11-29,76.47,59.35,82.36,83.05,64.43,64.43,82.35,99.31
2016-11-30,77.34,57.08,87.06,94.16,60.5,60.5,82.11,100.0
2016-12-01,76.32,54.18,87.76,99.37,54.46,54.46,84.02,100.0
2016-12-02,75.34,54.2,86.64,94.1,54.34,54.34,83.77,100.0
2016-12-05,81.02,58.33,88.99,94.71,70.79,70.79,83.51,100.0
2016-12-06,83.23,60.59,92.23,100.0,73.25,73.25,83.26,100.0
2016-12-07,83.85,70.03,93.97,100.0,69.42,69.42,84.11,100.0
2016-12-08,81.05,71.06,96.45,100.0,65.81,65.81,83.85,84.39
2016-12-09,80.04,74.91,89.46,81.86,72.76,72.76,83.62,84.89
2016-12-12,72.98,73.32,80.9,62.61,65.06,65.06,82.3,81.6
2016-12-13,68.21,77.57,75.68,32.53,64.11,64.11,83.16,80.33
2016-12-14,64.53,70.64,70.99,27.5,59.89,59.89,82.94,79.84
2016-12-15,67.05,72.97,69.56,32.99,63.19,63.19,83.84,83.66
2016-12-16,66.23,71.0,67.59,29.97,68.01,68.01,83.64,75.39
2016-12-19,66.33,71.83,65.85,28.14,71.79,71.79,83.46,71.44
2016-12-20,66.88,73.98,64.39,25.51,73.58,73.58,84.4,72.72
2016-12-21,66.0,71.3,65.22,23.86,74.43,74.43,84.22,68.51
2016-12-22,62.24,69.04,59.83,11.79,72.33,72.33,84.06,66.32
2016-12-23,62.24,69.23,60.88,14.07,71.41,71.41,83.88,64.8
2016-12-27,63.44,70.25,62.47,22.33,65.89,65.89,84.84,72.42
2016-12-28,57.89,63.44,57.51,20.28,56.89,56.89,83.52,66.73
2016-12-29,54.98,62.74,58.51,14.19,52.82,52.82,84.5,59.29
2016-12-30,52.14,58.77,60.05,14.74,46.78,46.78,84.29,53.54
2017-01-03,56.36,64.54,60.5,16.44,57.06,57.06,80.64,58.31
2017-01-04,61.22,68.22,69.29,23.33,65.61,65.61,80.48,56.03
2017-01-05,57.99,67.09,64.25,12.46,66.86,66.86,81.5,46.94
2017-01-06,58.79,69.22,61.84,7.26,69.56,69.56,83.68,50.37
2017-01-09,54.22,66.04,56.09,0.0,66.89,66.89,84.7,38.94
2017-01-10,54.41,65.57,58.08,9.35,66.79,66.79,83.36,30.9
2017-01-11,56.36,67.29,57.19,20.01,68.03,68.03,82.02,31.95
2017-01-12,56.64,65.19,59.35,29.61,64.33,64.33,83.07,30.57
2017-01-13,58.37,66.2,58.37,34.82,65.98,65.98,85.35,31.88
2017-01-17,55.46,63.4,60.7,39.01,58.21,58.21,82.73,25.95
2017-01-18,55.38,64.42,62.74,43.32,50.01,50.01,84.97,32.18
2017-01-19,53.21,61.02,58.5,41.54,44.6,44.6,84.73,37.52
2017-01-20,57.01,63.43,58.47,43.28,56.18,56.18,85.74,35.77
2017-01-23,54.63,60.67,56.98,40.8,52.16,52.16,86.83,32.85
2017-01-24,61.81,65.92,68.77,56.95,59.06,59.06,84.18,38.75
2017-01-25,63.63,72.54,64.81,52.08,61.05,61.05,85.26,48.6
2017-01-26,61.34,71.44,58.51,44.86,62.25,62.25,86.32,43.77
2017-01-27,60.78,70.19,52.61,46.33,61.92,61.92,83.63,48.87
2017-01-30,55.46,64.06,54.43,46.26,46.78,46.78,80.92,48.97
2017-01-31,56.97,62.66,60.87,48.77,45.13,45.13,88.31,47.93
2017-02-01,54.17,62.4,48.39,39.33,46.77,46.77,86.8,48.76
2017-02-02,53.31,62.4,54.42,32.76,45.13,45.13,85.29,48.02
2017-02-03,60.08,68.96,54.06,38.35,55.78,55.78,87.66,59.97
2017-02-06,55.86,66.42,49.43,38.22,50.82,50.82,86.2,49.13
2017-02-07,56.27,66.28,43.8,41.32,51.33,51.33,88.61,51.22
2017-02-08,55.04,66.62,47.24,41.05,49.07,49.07,88.38,43.81
2017-02-09,58.85,72.59,47.99,42.41,55.15,55.15,85.57,53.09
2017-02-10,61.71,76.65,56.66,44.52,54.87,54.87,89.28,55.15
2017-02-13,60.38,82.74,50.63,42.39,51.57,51.57,87.76,55.96
2017-02-14,61.63,87.23,41.84,35.82,54.74,54.74,87.56,69.46
2017-02-15,56.45,92.75,38.73,32.66,39.13,39.13,86.08,66.66
2017-02-16,54.62,91.05,26.5,31.65,41.62,41.62,88.55,61.35
2017-02-17,55.14,92.59,27.96,32.72,44.89,44.89,87.03,55.87
2017-02-21,59.01,99.47,34.74,37.05,43.81,43.81,86.87,67.29
2017-02-22,52.61,97.35,22.07,22.45,41.52,41.52,85.4,58.0
2017-02-23,47.16,97.08,1.64,18.9,41.92,41.92,83.94,44.73
2017-02-24,50.59,98.0,11.82,28.19,44.65,44.65,85.26,41.58
2017-02-27,50.81,98.29,16.81,34.81,36.91,36.91,83.86,48.06
2017-02-28,43.13,93.96,0.0,26.0,26.7,26.7,82.47,46.1
2017-03-01,47.46,100.0,0.0,15.9,31.47,31.47,85.37,68.01
2017-03-02,50.31,100.0,0.0,24.28,40.52,40.52,83.96,62.91
2017-03-03,52.12,100.0,0.0,17.78,50.98,50.98,83.96,61.14
2017-03-06,49.7,94.61,0.0,13.81,47.55,47.55,86.89,57.48
2017-03-07,48.9,89.36,0.0,12.29,45.07,45.07,88.37,62.16
2017-03-08,48.42,85.16,0.0,14.3,40.16,40.16,91.32,67.85
2017-03-09,47.17,85.14,0.0,5.45,35.02,35.02,89.77,79.77
2017-03-10,48.86,88.19,0.0,6.27,43.0,43.0,91.25,70.32
2017-03-13,49.73,87.29,0.0,5.71,46.59,46.59,89.72,72.2
2017-03-14,44.39,81.18,0.0,6.25,34.54,34.54,91.31,62.92
2017-03-15,48.68,91.05,0.0,17.29,42.48,42.48,92.93,54.52
2017-03-16,48.68,87.3,0.0,17.71,47.54,47.54,89.72,50.94
2017-03-17,49.28,84.01,0.0,27.55,46.67,46.67,89.68,50.35
2017-03-20,47.1,79.87,0.0,20.7,45.98,45.98,87.94,49.25
2017-03-21,37.57,61.86,0.0,17.05,31.86,31.86,87.78,32.57
2017-03-22,37.16,63.41,0.0,20.06,27.97,27.97,87.65,33.09
2017-03-23,37.71,61.06,0.0,32.96,24.61,24.61,85.79,34.98
2017-03-24,38.31,58.95,0.0,30.74,27.35,27.35,85.61,38.17
2017-03-27,37.83,56.53,0.0,26.15,33.74,33.74,83.75,30.89
2017-03-28,46.04,65.23,0.0,37.25,46.59,46.59,83.58,43.01
2017-03-29,46.42,65.69,8.12,51.19,48.08,48.08,81.7,22.08
2017-03-30,45.86,68.49,1.71,48.05,46.41,46.41,79.82,30.13
2017-03-31,44.67,64.41,11.47,56.05,35.46,35.46,81.37,28.46
2017-04-03,41.14,61.17,0.0,53.57,35.71,35.71,81.21,20.62
2017-04-04,43.94,60.8,0.0,52.31,43.71,43.71,82.79,24.22
2017-04-05,38.72,55.7,0.0,54.46,29.69,29.69,82.66,18.85
2017-04-06,43.37,57.24,4.27,69.96,36.94,36.94,82.51,15.72
2017-04-07,41.7,55.07,5.04,68.61,31.34,31.34,82.37,18.12
2017-04-10,37.9,54.96,14.8,69.3,17.02,17.02,80.44,11.78
2017-04-11,35.96,51.93,23.43,77.27,5.11,5.11,78.5,10.36
2017-04-12,29.84,45.89,13.23,63.53,0.0,0.0,78.39,7.83
2017-04-13,27.37,35.88,10.5,62.82,0.0,0.0,81.91,0.48
2017-04-17,33.28,46.34,6.76,55.81,15.16,15.16,81.76,11.96
2017-04-18,33.77,41.48,7.63,61.86,19.48,19.48,79.78,6.64
2017-04-19,36.87,38.34,20.07,70.06,14.41,14.41,79.77,21.04
2017-04-20,42.78,47.48,20.62,72.21,25.23,25.23,79.72,28.97
2017-04-21,39.68,42.47,20.62,66.97,20.4,20.4,79.71,27.18
2017-04-24,54.74,55.87,14.52,60.87,67.68,67.68,77.72,38.85
2017-04-25,57.41,62.92,11.77,61.62,68.68,68.68,75.68,52.52
2017-04-26,56.15,61.06,16.96,61.21,67.52,67.52,77.54,41.2
2017-04-27,55.53,60.6,10.45,48.61,73.54,73.54,77.44,44.54
2017-04-28,49.6,56.77,0.0,44.28,67.48,67.48,75.28,35.91
2017-05-01,51.71,57.79,0.0,28.64,75.86,75.86,79.14,44.66
2017-05-02,51.63,58.1,0.0,38.1,69.59,69.59,76.93,49.13
2017-05-03,50.09,55.0,0.0,37.91,68.17,68.17,76.73,44.66
2017-05-04,51.05,54.31,0.0,36.26,70.52,70.52,74.49,51.27
2017-05-05,51.73,58.26,0.0,36.81,68.77,68.77,78.35,51.16
2017-05-08,53.28,56.73,0.0,29.05,78.3,78.3,78.13,52.45
2017-05-09,51.56,54.01,0.0,24.18,75.34,75.34,77.92,54.12
2017-05-10,52.1,54.3,0.0,26.04,71.57,71.57,79.74,61.51
2017-05-11,49.77,50.22,0.0,25.11,66.14,66.14,75.46,65.36
2017-05-12,48.55,47.12,0.0,17.09,68.28,68.28,73.23,65.87
2017-05-15,49.43,52.36,0.0,21.64,67.81,67.81,73.06,63.33
2017-05-16,48.25,50.26,0.0,15.55,64.69,64.69,72.89,69.64
2017-05-17,24.75,24.74,0.0,17.06,3.93,3.93,74.8,48.8
2017-05-18,27.34,28.76,0.0,11.17,16.57,16.57,74.62,43.67
2017-05-19,39.65,36.81,0.0,16.44,48.93,48.93,78.62,47.84
2017-05-22,44.63,42.72,0.0,21.0,62.47,62.47,80.53,43.23
2017-05-23,44.34,44.19,0.0,16.56,64.82,64.82,82.41,37.58
2017-05-24,46.44,46.62,0.0,13.31,72.93,72.93,80.1,39.15
2017-05-25,47.92,51.69,0.0,15.02,72.86,72.86,82.03,40.99
2017-05-26,49.47,51.17,0.0,23.39,74.71,74.71,79.75,42.57
2017-05-30,46.6,48.57,0.0,30.15,67.37,67.37,79.59,33.16
2017-05-31,46.31,47.01,0.0,32.7,66.71,66.71,77.28,33.75
2017-06-01,52.83,56.26,4.85,47.25,72.56,72.56,77.12,39.24
2017-06-02,51.05,60.2,0.0,41.77,73.57,73.57,76.98,31.27
2017-06-05,47.21,57.37,0.0,28.29,68.83,68.83,74.66,32.47
2017-06-06,44.49,52.55,0.0,32.99,63.42,63.42,74.52,24.5
2017-06-07,45.43,53.72,0.0,29.25,63.65,63.65,78.82,28.91
2017-06-08,45.32,53.25,0.0,23.55,66.2,66.2,78.67,29.36
2017-06-09,48.12,51.31,11.57,46.18,59.09,59.09,78.52,31.1
2017-06-12,48.85,49.19,16.68,60.99,49.25,49.25,80.61,35.99
2017-06-13,54.42,54.48,21.44,64.22,61.97,61.97,82.68,34.16
2017-06-14,51.45,52.29,19.03,66.7,58.51,58.51,78.0,27.11
2017-06-15,51.51,48.33,18.92,57.89,54.65,54.65,80.21,45.9
2017-06-16,53.46,47.9,19.43,64.16,60.85,60.85,77.77,43.28
2017-06-19,52.35,58.35,14.14,51.63,60.33,60.33,75.32,46.33
2017-06-20,44.96,48.26,10.95,46.68,52.95,52.95,70.49,32.46
2017-06-21,42.79,46.7,4.83,44.84,53.45,53.45,70.35,25.89
2017-06-22,44.21,45.29,8.02,48.13,55.83,55.83,70.2,26.22
2017-06-23,47.44,46.67,11.82,54.48,60.8,60.8,72.44,25.09
2017-06-26,48.91,46.15,18.58,62.27,60.91,60.91,69.88,23.64
2017-06-27,44.03,33.98,22.7,70.21,41.61,41.61,69.74,28.34
2017-06-28,49.83,45.1,20.01,62.02,56.4,56.4,72.04,36.86
2017-06-29,40.91,32.3,24.97,59.58,32.78,32.78,71.93,32.04
2017-06-30,45.43,33.65,28.69,70.3,36.01,36.01,74.31,39.02
2017-07-03,47.81,36.14,35.62,83.48,34.31,34.31,71.65,39.15
2017-07-05,46.94,37.44,25.68,73.09,36.87,36.87,74.03,44.56
2017-07-06,36.6,23.97,21.18,69.4,14.07,14.07,73.88,39.65
2017-07-07,45.03,32.15,21.43,68.21,35.96,35.96,76.28,45.23
2017-07-10,42.55,32.84,19.73,49.65,37.62,37.62,76.12,44.23
2017-07-11,41.29,31.19,19.97,44.11,41.28,41.28,68.22,42.94
2017-07-12,44.26,40.61,19.07,37.23,50.9,50.9,70.65,40.43
2017-07-13,50.48,42.53,22.7,44.82,57.21,57.21,73.09,55.82
2017-07-14,52.6,48.36,22.52,44.63,63.25,63.25,67.71,58.47
2017-07-17,52.07,47.52,26.23,49.16,58.14,58.14,67.55,57.75
2017-07-18,49.31,47.63,20.1,47.13,56.92,56.92,70.03,46.45
2017-07-19,55.23,54.42,24.88,57.87,58.7,58.7,72.5,59.52
2017-07-20,56.51,53.4,22.96,63.35,62.18,62.18,72.33,59.2
2017-07-21,58.07,52.0,26.12,64.38,65.63,65.63,74.8,57.9
2017-07-24,55.32,49.69,25.35,58.79,64.26,64.26,66.64,58.24
2017-07-25,58.44,53.21,29.39,56.17,64.04,64.04,71.83,70.4
2017-07-26,55.24,52.87,24.83,44.24,61.02,61.02,74.33,68.38
2017-07-27,52.25,50.68,24.99,48.04,52.42,52.42,74.14,63.07
2017-07-28,49.4,47.89,25.23,41.69,47.77,47.77,76.64,58.78
2017-07-31,47.51,46.01,26.03,37.82,46.95,46.95,73.77,55.02
2017-08-01,45.47,48.77,23.73,24.95,49.33,49.33,73.6,48.59
2017-08-02,42.91,48.61,15.72,25.68,45.9,45.9,70.72,47.87
2017-08-03,41.02,44.61,15.11,30.02,43.14,43.14,70.55,40.59
2017-08-04,43.87,46.59,15.18,29.37,50.37,50.37,75.82,39.4
2017-08-07,44.65,48.24,14.25,29.7,52.25,52.25,75.63,40.23
2017-08-08,39.21,43.86,15.15,30.35,34.82,34.82,72.71,42.75
2017-08-09,36.37,42.62,13.09,27.91,32.62,32.62,67.06,38.7
2017-08-10,20.83,20.61,13.59,23.54,0.0,0.0,69.65,18.39
2017-08-11,20.53,22.16,11.91,20.46,0.0,0.0,72.27,16.95
2017-08-14,28.94,36.45,11.95,14.28,19.55,19.55,72.13,28.68
2017-08-15,31.64,35.28,9.56,17.85,25.2,25.2,71.97,36.43
2017-08-16,32.8,36.91,12.36,15.25,30.7,30.7,71.82,31.85
2017-08-17,20.64,13.81,13.88,20.21,0.0,0.0,77.35,19.21
2017-08-18,19.26,11.2,13.42,14.48,0.0,0.0,74.37,21.32
2017-08-21,23.08,12.93,14.54,16.68,13.63,13.63,71.38,18.79
2017-08-22,32.64,27.12,13.66,8.65,42.34,42.34,77.06,17.34
2017-08-23,28.56,21.91,15.84,18.04,29.11,29.11,74.01,11.87
2017-08-24,29.2,18.8,18.63,22.13,30.1,30.1,73.9,10.71
2017-08-25,35.25,21.05,21.5,26.26,44.98,44.98,73.79,14.19
2017-08-28,34.72,21.72,19.89,21.93,44.69,44.69,73.69,16.4
2017-08-29,33.14,22.83,16.76,19.09,39.34,39.34,76.61,18.02
2017-08-30,38.11,29.27,17.67,31.3,46.89,46.89,73.46,21.26
2017-08-31,43.45,37.15,17.8,31.95,56.54,56.54,73.38,30.83
2017-09-01,47.94,39.56,23.35,42.04,63.46,63.46,73.3,30.41
2017-09-05,36.41,28.24,24.61,46.07,32.0,32.0,76.4,15.59
2017-09-06,40.73,32.39,25.46,46.48,41.84,41.84,76.32,20.75
2017-09-07,43.01,31.8,25.49,50.1,43.3,43.3,89.05,18.03
2017-09-08,43.73,29.36,29.65,57.78,35.35,35.35,85.67,32.98
2017-09-11,53.53,44.25,29.09,60.13,56.12,56.12,82.27,46.7
2017-09-12,53.43,48.57,30.56,63.68,58.13,58.13,72.32,42.66
2017-09-13,54.9,48.97,30.37,68.19,58.98,58.98,75.55,43.28
2017-09-14,54.26,46.63,31.21,65.94,59.57,59.57,75.43,41.44
2017-09-15,57.28,48.65,31.91,65.62,63.06,63.06,71.94,56.74
2017-09-18,58.68,49.91,31.41,66.2,62.92,62.92,75.24,62.18
2017-09-19,57.16,50.66,27.79,57.49,62.01,62.01,75.13,65.07
2017-09-20,58.67,50.68,30.62,65.31,68.09,68.09,71.52,56.39
2017-09-21,57.62,45.31,32.06,64.84,69.6,69.6,60.84,61.09
2017-09-22,59.1,45.47,35.79,67.85,70.77,70.77,64.24,58.77
2017-09-25,56.4,41.45,41.69,74.85,60.75,60.75,60.51,54.83
2017-09-26,57.57,40.79,42.95,80.86,61.39,61.39,60.35,55.22
2017-09-27,61.15,46.13,43.43,88.35,66.24,66.24,49.31,68.33
2017-09-28,62.7,47.16,42.73,85.87,71.35,71.35,52.76,67.68
2017-09-29,64.02,51.82,42.95,86.75,71.83,71.83,56.26,66.74
2017-10-02,62.78,56.74,43.17,77.46,72.69,72.69,52.38,64.34
2017-10-03,64.4,58.99,42.64,74.71,71.58,71.58,52.19,79.08
2017-10-04,62.18,59.86,44.51,77.11,69.54,69.54,40.68,74.04
2017-10-05,66.13,67.33,41.34,71.39,76.46,76.46,44.26,85.68
2017-10-06,63.0,64.58,40.03,61.17,68.72,68.72,51.73,86.04
2017-10-09,56.32,60.72,37.09,56.72,57.57,57.57,55.39,69.23
2017-10-10,56.77,63.11,37.23,54.36,61.52,61.52,55.2,64.45
2017-10-11,56.23,64.59,35.24,51.01,65.06,65.06,51.11,61.54
2017-10-12,56.5,60.81,38.78,56.35,63.82,63.82,50.87,61.04
2017-10-13,57.53,60.94,38.82,55.25,68.37,68.37,54.66,56.3
2017-10-16,55.39,62.4,37.4,53.6,63.21,63.21,54.45,53.43
2017-10-17,53.65,62.26,36.38,58.81,56.5,56.5,54.25,50.87
2017-10-18,54.59,62.19,36.53,53.8,60.12,60.12,54.02,55.33
2017-10-19,54.41,61.58,38.59,55.14,60.04,60.04,49.51,55.99
2017-10-20,56.38,68.68,41.62,53.85,59.45,59.45,44.88,66.76
2017-10-23,49.17,61.13,42.81,44.69,39.22,39.22,48.91,68.22
2017-10-24,49.19,62.66,41.86,40.32,37.33,37.33,53.09,71.71
2017-10-25,43.29,53.92,39.17,34.22,35.9,35.9,43.72,60.16
2017-10-26,44.5,54.91,40.68,38.35,34.57,34.57,47.99,60.41
2017-10-27,48.36,67.12,29.9,16.36,58.45,58.45,47.72,60.53
2017-10-30,41.96,60.57,28.61,13.24,44.81,44.81,52.24,49.4
2017-10-31,43.77,61.0,29.75,16.04,49.24,49.24,52.02,49.07
2017-11-01,40.94,62.61,28.71,10.07,48.23,48.23,42.12,46.64
2017-11-02,41.35,61.82,28.38,14.95,52.05,52.05,41.84,38.32
2017-11-03,45.65,66.33,26.03,11.91,65.69,65.69,46.47,37.45
2017-11-06,46.42,67.7,30.85,26.43,59.94,59.94,41.17,38.93
2017-11-07,42.98,66.01,30.1,24.36,49.3,49.3,45.97,35.82
