date,fear_greed_index,momentum,strength,breadth,put_call,volatility,junk_bond,safe_haven
2016-03-23,60.63,60.33,68.81,23.49,96.99,84.81,32.67,57.29
2016-03-24,60.42,59.94,68.56,31.54,97.37,85.47,33.66,46.42
2016-03-28,61.96,60.0,68.92,32.98,96.01,83.83,33.66,58.34
2016-03-29,69.49,63.95,74.88,59.54,99.38,88.49,34.65,65.51
2016-03-30,70.14,65.73,77.84,52.28,99.82,89.35,35.64,70.3
2016-03-31,70.91,64.45,76.44,57.94,98.66,88.07,35.64,75.2
2016-04-01,71.38,67.27,80.76,50.84,100.0,90.86,36.63,73.26
2016-04-04,69.45,65.46,78.56,41.99,97.31,87.51,36.63,78.69
2016-04-05,66.87,60.35,71.61,39.62,93.95,83.23,35.64,83.67
2016-04-06,68.88,65.3,78.74,41.33,97.22,87.61,33.66,78.28
2016-04-07,66.14,59.32,70.53,37.38,91.93,80.8,35.64,87.39
2016-04-08,67.68,60.61,72.42,39.45,93.91,83.43,35.64,88.33
2016-04-11,66.6,59.22,70.56,39.34,91.6,80.47,36.63,88.38
2016-04-12,68.91,64.54,77.1,40.24,95.15,85.11,36.63,83.64
2016-04-13,74.21,69.36,83.96,56.83,97.67,88.43,35.64,87.56
2016-04-14,73.61,73.03,84.08,52.13,97.92,88.82,36.63,82.63
2016-04-15,73.75,72.84,83.4,54.31,98.11,89.15,37.62,80.79
2016-04-18,74.2,76.18,87.91,52.98,98.76,90.04,37.62,75.93
2016-04-19,73.65,77.69,90.05,47.36,99.01,90.4,30.69,80.35
2016-04-20,73.55,80.63,90.58,47.2,98.88,90.27,32.67,74.62
2016-04-21,70.49,77.59,86.96,44.8,97.14,88.07,31.68,67.19
2016-04-22,74.01,81.95,87.0,57.06,98.96,90.47,34.65,67.99
2016-04-25,70.9,80.86,85.74,45.77,96.75,87.64,36.63,62.92
2016-04-26,71.88,81.9,87.04,57.28,97.05,88.03,39.6,52.26
2016-04-27,73.38,82.8,88.18,55.79,97.51,88.66,39.6,61.15
2016-04-28,69.49,77.44,81.77,48.74,93.79,83.89,43.56,57.22
2016-04-29,67.83,74.57,78.29,41.77,92.58,82.31,47.52,57.74
2016-05-02,69.5,79.06,83.63,42.06,95.2,85.67,47.52,53.38
2016-05-03,66.26,74.12,77.65,29.19,92.85,82.64,52.48,54.86
2016-05-04,65.25,70.85,73.59,27.29,91.73,81.16,55.45,56.69
2016-05-05,64.3,70.83,73.42,21.94,92.11,81.62,54.46,55.74
2016-05-06,66.71,72.74,75.58,27.9,95.15,85.54,54.46,55.59
2016-05-09,67.94,73.26,76.1,32.31,95.52,86.03,53.47,58.91
2016-05-10,71.26,80.41,84.61,28.39,97.92,89.12,52.48,65.86
2016-05-11,67.56,74.9,78.01,25.23,95.17,85.63,51.49,62.49
2016-05-12,66.87,74.82,77.89,19.17,95.88,86.55,51.49,62.28
2016-05-13,65.65,69.94,72.09,25.82,94.24,84.48,49.5,63.44
2016-05-16,68.25,75.43,78.74,31.26,95.11,85.67,50.5,61.02
2016-05-17,63.91,70.03,72.29,21.89,92.74,82.74,49.5,58.16
2016-05-18,64.22,70.15,72.43,30.73,91.72,81.49,50.5,52.55
2016-05-19,63.33,68.13,69.91,26.52,90.7,80.24,49.5,58.32
2016-05-20,68.09,71.62,74.61,42.43,93.58,83.96,49.5,60.94
2016-05-23,68.03,70.52,73.18,43.64,91.96,81.92,51.49,63.49
2016-05-24,73.43,78.36,82.55,54.02,95.56,86.52,50.5,66.53
2016-05-25,73.05,82.39,87.39,48.89,96.88,88.23,48.51,59.05
2016-05-26,73.48,82.27,87.24,45.93,98.06,89.78,47.52,63.58
2016-05-27,74.08,84.75,90.23,51.91,98.83,90.8,48.51,53.56
2016-05-31,74.49,84.12,89.53,56.49,96.04,87.28,48.51,59.49
2016-06-01,74.55,84.79,90.32,62.07,95.98,87.25,49.5,51.94
2016-06-02,76.23,86.38,92.31,63.39,97.45,89.12,48.51,56.48
2016-06-03,75.78,84.56,90.26,55.5,97.83,89.64,47.52,65.15
2016-06-06,77.72,87.38,93.69,60.96,97.29,89.05,48.51,67.17
2016-06-07,77.17,88.06,94.6,58.83,96.23,87.74,48.51,66.18
2016-06-08,78.02,89.88,96.94,61.12,96.13,87.64,49.5,64.93
2016-06-09,75.96,88.7,95.72,50.02,94.62,85.8,49.5,67.32
2016-06-10,71.85,83.2,89.23,39.57,88.32,77.94,51.49,73.2
2016-06-13,65.84,78.31,83.55,33.74,78.06,64.99,52.48,69.79
2016-06-14,65.7,77.14,82.3,32.41,79.2,66.54,48.51,73.8
2016-06-15,66.64,76.01,81.02,36.76,80.08,67.72,46.53,78.33
2016-06-16,69.96,77.81,83.19,30.21,82.06,70.25,49.5,96.68
2016-06-17,67.92,75.86,80.93,30.79,81.99,70.12,49.5,86.24
2016-06-20,70.1,79.03,84.95,38.91,84.7,73.54,49.5,80.05
2016-06-21,69.17,80.44,86.84,29.4,84.37,73.18,53.47,76.49
2016-06-22,66.32,79.37,85.69,26.19,77.37,64.33,54.46,76.83
2016-06-23,73.16,87.01,95.0,36.97,87.66,77.22,55.45,72.81
2016-06-24,59.51,65.96,69.63,33.31,65.66,49.24,53.47,79.29
2016-06-27,56.66,55.83,57.31,11.27,70.87,55.52,53.47,92.33
2016-06-28,64.71,65.81,69.19,12.39,84.16,72.29,54.46,94.68
2016-06-29,70.83,75.44,80.78,22.72,89.65,79.22,50.5,97.47
2016-06-30,75.05,83.13,90.17,30.85,92.24,82.54,51.49,94.9
2016-07-01,76.29,84.06,91.53,34.83,94.42,85.37,55.45,88.36
2016-07-05,74.34,79.89,86.72,23.49,92.22,82.71,55.45,99.92
2016-07-06,76.02,82.74,90.46,27.65,93.76,84.75,55.45,97.32
2016-07-07,76.62,81.88,89.85,33.29,94.19,85.4,56.44,95.29
2016-07-08,82.98,90.27,100.0,46.33,98.09,90.53,56.44,99.22
2016-07-11,82.69,91.79,100.0,55.46,96.98,89.41,57.43,87.73
2016-07-12,82.96,95.43,100.0,61.71,96.78,89.38,60.4,77.01
2016-07-13,82.84,94.9,100.0,52.19,97.99,91.06,60.4,83.34
2016-07-14,80.47,97.46,100.0,43.47,98.38,91.78,58.42,73.81
2016-07-15,79.0,96.24,99.4,47.31,98.61,92.27,60.4,58.79
2016-07-18,80.68,96.99,100.0,45.2,99.0,93.03,61.39,69.15
2016-07-19,80.86,95.42,99.08,36.94,100.0,94.58,61.39,78.61
2016-07-20,82.26,97.25,100.0,41.57,100.0,95.23,62.38,79.42
2016-07-21,80.43,94.48,97.72,38.8,97.1,92.04,63.37,79.48
2016-07-22,82.86,96.5,100.0,42.4,98.93,94.41,64.36,83.45
2016-07-25,78.95,94.08,98.11,41.96,96.38,91.62,60.4,70.1
2016-07-26,78.11,93.61,98.31,48.69,95.71,91.03,62.38,57.07
2016-07-27,78.86,92.26,97.56,50.71,96.15,91.75,63.37,60.2
2016-07-28,78.12,92.68,98.56,44.11,96.29,92.11,63.37,59.69
2016-07-29,79.68,93.1,99.59,43.32,98.57,94.9,61.39,66.91
2016-08-01,77.07,91.73,98.79,42.74,96.82,93.03,61.39,54.97
2016-08-02,69.98,87.4,94.8,30.86,94.0,89.97,60.4,32.4
2016-08-03,73.46,88.68,96.75,39.08,95.3,91.65,68.32,34.44
2016-08-04,74.82,88.15,96.88,39.2,96.4,93.1,68.32,41.67
2016-08-05,74.41,92.46,100.0,46.71,99.19,96.48,63.37,22.64
2016-08-08,75.58,91.17,99.44,45.04,98.63,96.12,64.36,34.3
2016-08-09,77.94,90.64,99.68,44.29,97.9,95.6,65.35,52.11
2016-08-10,75.15,88.16,97.91,36.95,96.49,94.31,62.38,49.82
2016-08-11,75.53,90.21,100.0,36.45,97.3,95.53,59.41,49.81
2016-08-12,78.17,89.09,99.51,37.91,97.45,95.96,59.41,67.87
2016-08-15,78.8,90.13,100.0,47.18,96.43,95.1,61.39,61.38
2016-08-16,74.68,86.31,96.68,40.61,93.72,92.37,60.4,52.7
2016-08-17,74.75,86.81,97.8,32.85,94.91,93.85,59.41,57.65
2016-08-18,77.06,87.55,99.13,40.37,97.07,96.35,58.42,60.55
2016-08-19,75.93,86.11,98.26,41.26,97.2,96.65,58.42,53.61
2016-08-22,76.24,85.22,97.92,44.27,94.14,93.59,58.42,60.15
2016-08-23,76.92,85.83,99.1,49.97,93.63,93.23,59.41,57.26
2016-08-24,72.35,82.25,95.93,41.97,90.16,89.71,58.42,48.0
2016-08-25,71.93,80.92,95.1,45.67,89.45,89.12,59.41,43.88
2016-08-26,68.43,79.58,94.15,43.68,89.23,89.05,58.42,24.92
2016-08-29,72.58,82.18,97.29,42.48,91.37,91.39,59.41,43.92
2016-08-30,73.22,80.64,96.11,44.95,90.71,90.8,58.42,50.89
2016-08-31,71.65,78.88,94.68,39.41,89.68,89.81,58.42,50.67
2016-09-01,70.42,78.48,94.66,38.2,89.41,89.61,58.42,44.12
2016-09-02,74.46,80.47,97.18,45.07,94.08,94.54,58.42,51.46
2016-09-06,75.62,81.77,98.98,40.6,93.81,94.41,59.41,60.37
2016-09-07,76.31,81.25,98.89,48.13,93.93,94.67,62.38,54.93
2016-09-08,72.43,79.6,97.55,45.83,91.98,92.8,61.39,37.87
2016-09-09,61.39,65.14,82.73,34.28,75.9,76.4,62.38,32.9
2016-09-12,64.52,73.13,91.38,32.36,83.4,84.09,60.4,26.9
2016-09-13,57.76,64.41,82.52,26.19,74.75,75.25,61.39,19.8
2016-09-14,59.43,63.9,82.17,26.96,73.92,74.29,63.37,31.42
2016-09-15,62.91,69.39,88.12,31.43,79.9,80.34,62.38,28.79
2016-09-16,62.93,67.05,85.88,34.33,82.93,83.4,63.37,23.56
2016-09-19,65.15,66.85,85.87,43.09,82.46,82.87,63.37,31.54
2016-09-20,63.27,66.8,86.04,36.26,81.26,81.59,64.36,26.57
2016-09-21,68.99,72.72,92.51,39.53,89.63,90.2,64.36,33.96
2016-09-22,74.19,76.14,96.41,50.27,93.68,94.41,65.35,43.07
2016-09-23,73.19,72.59,92.95,45.86,92.75,93.52,67.33,47.36
2016-09-26,70.43,67.49,87.8,40.53,85.64,86.26,67.33,57.96
2016-09-27,71.48,70.94,91.63,36.33,90.14,90.86,67.33,53.15
2016-09-28,73.29,73.75,94.8,38.75,92.4,93.2,66.34,53.78
2016-09-29,69.11,68.21,89.19,30.72,87.16,87.84,67.33,53.35
2016-09-30,71.13,72.48,93.94,35.56,89.5,90.24,68.32,47.9
2016-10-03,69.81,70.41,91.98,33.06,88.55,89.32,67.33,48.01
2016-10-04,66.15,67.34,89.02,33.17,88.34,89.12,67.33,28.74
2016-10-05,67.47,69.54,91.58,36.85,90.34,91.22,68.32,24.42
2016-10-06,68.68,69.56,91.86,33.15,90.76,91.72,70.3,33.38
2016-10-07,68.2,67.51,89.92,26.7,88.62,89.61,67.33,47.74
2016-10-10,70.49,69.95,92.66,37.45,88.91,89.94,67.33,47.2
2016-10-11,66.0,62.74,85.21,28.27,82.53,83.43,68.32,51.54
2016-10-12,63.84,63.26,85.88,26.99,80.81,81.62,65.35,42.98
2016-10-13,62.4,61.43,84.05,19.15,78.37,79.06,67.33,47.43
2016-10-14,61.55,61.48,84.17,17.25,80.29,80.93,66.34,40.37
2016-10-17,61.93,59.72,82.37,21.58,80.09,80.64,66.34,42.8
2016-10-18,64.14,63.07,86.0,23.37,83.14,83.69,64.36,45.37
2016-10-19,64.98,64.19,87.3,28.44,85.95,86.55,62.38,40.01
2016-10-20,64.69,63.3,86.48,28.35,88.09,88.72,64.36,33.49
2016-10-21,64.92,63.15,86.43,27.84,89.39,90.07,64.36,33.17
2016-10-24,66.13,65.71,89.25,32.3,90.4,91.12,65.35,28.77
2016-10-25,63.23,63.41,86.99,26.56,88.98,89.68,65.35,21.63
2016-10-26,60.39,62.27,85.95,17.51,86.44,87.11,66.34,17.07
2016-10-27,56.51,60.48,84.18,7.46,82.82,83.43,68.32,8.86
2016-10-28,57.4,58.61,82.35,13.87,80.19,80.7,71.29,14.81
2016-10-31,58.18,58.38,82.27,22.55,77.43,77.84,69.31,19.44
2016-11-01,56.74,54.46,78.28,18.96,72.68,72.91,69.31,30.56
2016-11-02,55.02,50.76,74.46,13.05,70.35,70.41,70.3,35.82
2016-11-03,52.29,48.25,71.89,16.87,61.78,61.34,69.31,36.62
2016-11-04,54.22,47.34,70.93,31.26,60.72,59.93,69.31,40.05
2016-11-07,61.81,59.37,83.76,36.79,72.97,72.42,71.29,36.1
2016-11-08,63.2,61.33,85.99,36.01,73.01,72.32,73.27,40.44
2016-11-09,68.86,67.3,92.55,65.57,86.81,86.65,65.35,17.76
2016-11-10,69.58,68.2,93.72,82.08,85.66,85.47,65.35,6.61
2016-11-11,72.4,67.15,92.88,100.0,87.46,87.34,65.35,6.61
2016-11-14,71.7,66.84,92.81,100.0,86.45,86.32,67.33,2.13
2016-11-15,70.67,70.78,97.3,84.34,89.91,89.97,62.38,0.0
2016-11-16,69.16,69.61,96.34,78.2,88.74,88.82,62.38,0.0
2016-11-17,69.9,71.98,99.16,71.89,89.87,90.04,66.34,0.0
2016-11-18,70.15,70.39,97.72,73.56,91.39,91.68,66.34,0.0
2016-11-21,70.3,74.42,100.0,63.55,92.72,93.1,68.32,0.0
2016-11-22,72.29,77.39,100.0,65.96,92.72,93.13,70.3,6.52
2016-11-23,71.64,77.63,100.0,65.5,92.64,93.06,70.3,2.36
2016-11-25,71.84,79.69,100.0,58.94,92.91,93.36,71.29,6.73
2016-11-28,70.0,76.35,96.97,44.32,90.29,90.7,72.28,19.07
2016-11-29,69.82,76.92,97.74,37.75,91.06,91.52,72.28,21.5
2016-11-30,67.2,75.13,96.22,33.03,89.68,90.11,72.28,13.96
2016-12-01,64.13,72.88,94.2,27.6,87.33,87.67,74.26,4.94
2016-12-02,64.44,72.94,94.43,26.39,87.18,87.51,74.26,8.36
2016-12-05,69.63,76.17,97.75,39.69,93.47,94.02,74.26,12.02
2016-12-06,70.1,77.96,99.71,45.86,94.55,95.17,74.26,3.18
2016-12-07,71.56,85.43,100.0,36.8,93.12,93.75,75.25,16.58
2016-12-08,73.05,86.35,100.0,50.55,91.67,92.37,75.25,15.18
2016-12-09,75.51,89.5,100.0,40.34,94.34,95.3,75.25,33.83
2016-12-12,72.7,88.4,99.4,25.79,91.29,92.37,74.26,37.38
2016-12-13,73.81,91.9,100.0,17.34,90.86,92.11,75.25,49.2
2016-12-14,70.48,86.58,95.83,12.11,89.17,90.57,75.25,43.82
2016-12-15,71.59,88.51,97.81,17.64,90.33,91.88,76.24,38.68
2016-12-16,72.21,87.08,96.92,18.15,92.13,93.82,76.24,41.17
2016-12-19,75.12,87.87,97.92,22.64,93.6,95.43,76.24,52.12
2016-12-20,76.5,89.71,99.78,28.64,94.25,96.29,77.23,49.58
2016-12-21,75.27,87.72,98.52,22.97,94.72,96.88,77.23,48.85
2016-12-22,73.75,86.02,97.57,14.2,93.87,96.35,77.23,50.97
2016-12-23,75.1,86.27,98.21,21.5,93.56,96.32,77.23,52.58
2016-12-27,74.7,87.18,99.36,24.3,91.54,94.51,78.22,47.78
2016-12-28,71.73,81.83,95.07,19.47,88.18,91.35,77.23,48.96
2016-12-29,73.02,81.33,94.93,22.38,86.69,89.97,78.22,57.63
2016-12-30,72.83,78.25,92.57,22.76,84.38,87.77,78.22,65.87
2017-01-03,74.04,82.92,96.86,20.17,88.37,91.68,75.25,63.02
2017-01-04,77.66,85.95,99.78,33.38,91.72,94.97,75.25,62.59
2017-01-05,76.75,85.19,99.39,19.36,92.27,95.56,76.24,69.26
2017-01-06,75.23,86.98,100.0,11.98,93.43,96.71,78.22,59.31
2017-01-09,75.01,84.6,98.2,9.66,92.55,95.92,79.21,64.9
2017-01-10,77.55,84.34,98.2,23.67,92.75,96.15,78.22,69.51
2017-01-11,78.28,85.79,99.63,22.79,93.5,96.91,77.23,72.1
2017-01-12,76.6,84.26,98.54,15.4,92.5,95.99,78.22,71.27
2017-01-13,79.25,85.13,99.48,24.45,93.54,97.01,80.2,74.95
2017-01-17,76.92,83.13,97.97,11.46,91.32,94.9,78.22,81.44
2017-01-18,77.3,83.97,98.86,17.26,89.22,92.9,80.2,78.66
2017-01-19,74.21,81.59,97.03,12.07,88.21,91.91,80.2,68.45
2017-01-20,76.78,83.39,98.73,15.98,92.46,95.99,81.19,69.69
2017-01-23,76.94,81.57,97.37,17.7,91.66,95.23,82.18,72.88
2017-01-24,79.63,85.23,100.0,30.51,94.04,97.53,80.2,69.88
2017-01-25,80.46,89.75,100.0,32.45,94.89,98.39,81.19,66.52
2017-01-26,80.15,89.03,99.64,27.23,95.47,98.98,82.18,68.56
2017-01-27,79.26,88.24,99.22,24.58,95.6,99.15,80.2,67.82
2017-01-30,75.14,84.38,96.28,16.81,91.08,94.87,78.22,64.31
2017-01-31,77.45,83.59,95.84,28.27,90.69,94.51,84.16,65.12
2017-02-01,77.0,83.51,95.99,27.92,91.27,95.1,83.17,62.03
2017-02-02,76.23,83.6,96.27,24.54,90.83,94.71,82.18,61.51
2017-02-03,78.99,87.69,99.8,34.8,94.14,97.86,84.16,54.48
2017-02-06,78.36,86.17,98.76,27.34,92.75,96.55,83.17,63.78
2017-02-07,77.99,86.06,98.87,22.97,93.02,96.81,85.15,63.07
2017-02-08,78.2,86.22,99.21,21.54,92.46,96.29,85.15,66.52
2017-02-09,80.22,89.4,100.0,33.57,94.42,98.16,83.17,62.79
2017-02-10,81.47,91.26,100.0,38.09,94.51,98.26,86.14,62.03
2017-02-13,80.99,94.13,100.0,34.14,93.73,97.53,85.15,62.24
2017-02-14,80.54,96.21,100.0,32.82,94.85,98.62,85.15,56.16
2017-02-15,80.14,98.89,100.0,33.29,90.54,94.58,84.16,59.52
2017-02-16,81.43,98.0,99.53,29.95,91.27,95.27,86.14,69.88
2017-02-17,81.9,98.66,100.0,28.99,92.21,96.15,85.15,72.11
2017-02-21,81.84,100.0,100.0,31.24,91.94,95.89,85.15,68.66
2017-02-22,81.39,98.96,99.41,27.34,91.33,95.33,84.16,73.18
2017-02-23,80.89,98.8,99.64,19.92,91.42,95.43,83.17,77.85
2017-02-24,82.08,99.28,100.0,20.04,92.21,96.22,84.16,82.65
2017-02-27,82.3,99.46,100.0,32.21,90.0,94.18,83.17,77.05
2017-02-28,79.01,97.5,98.44,17.69,87.08,91.45,82.18,78.74
2017-03-01,80.45,100.0,100.0,26.9,88.4,92.7,84.16,71.02
2017-03-02,78.78,96.17,96.63,19.95,90.92,95.1,83.17,69.55
2017-03-03,79.58,96.02,96.92,20.24,93.85,97.9,83.17,68.98
2017-03-06,78.58,93.74,95.04,17.96,92.81,96.98,85.15,68.36
2017-03-07,76.6,91.69,93.38,16.03,92.06,96.29,86.14,60.62
2017-03-08,74.93,90.03,91.89,14.11,90.61,94.94,88.12,54.8
2017-03-09,73.04,90.11,92.35,11.41,89.07,93.49,87.13,47.74
2017-03-10,75.55,91.47,94.09,15.84,91.31,95.6,88.12,52.44
2017-03-13,76.5,91.24,94.31,23.01,92.25,96.61,87.13,50.94
2017-03-14,75.21,88.83,92.28,22.49,88.82,93.49,88.12,52.41
2017-03-15,80.27,93.05,97.29,32.71,91.03,95.69,89.11,63.03
2017-03-16,80.85,91.64,96.31,38.27,92.36,97.07,87.13,63.16
2017-03-17,81.01,90.4,95.52,44.57,91.99,96.84,87.13,60.61
2017-03-20,79.63,88.79,94.31,39.77,91.67,96.65,86.14,60.09
2017-03-21,73.8,81.33,86.86,22.21,87.53,92.93,86.14,59.62
2017-03-22,74.05,82.02,87.98,21.52,86.22,91.81,86.14,62.65
2017-03-23,74.26,81.09,87.36,32.14,85.1,90.8,85.15,58.2
2017-03-24,73.96,80.26,86.85,35.17,85.71,91.32,85.15,53.27
2017-03-27,75.51,79.3,86.25,39.23,87.37,92.83,84.16,59.46
2017-03-28,77.31,82.95,90.54,39.23,90.78,96.02,84.16,57.49
2017-03-29,78.85,83.18,91.19,41.59,91.14,96.38,83.17,65.29
2017-03-30,79.94,84.4,92.94,46.82,90.68,95.99,82.18,66.59
2017-03-31,79.63,82.74,91.59,51.17,87.64,93.26,83.17,67.84
2017-04-03,77.87,81.43,90.61,37.23,87.58,93.23,83.17,71.85
2017-04-04,78.6,81.32,90.95,35.21,89.67,95.17,84.16,73.74
2017-04-05,75.84,79.23,89.12,25.21,85.66,91.55,84.16,75.96
2017-04-06,78.67,79.92,90.27,35.33,87.46,93.2,84.16,80.36
2017-04-07,77.6,79.06,89.78,36.63,85.72,91.62,84.16,76.26
2017-04-10,76.94,79.06,90.19,38.0,81.46,87.74,83.17,78.98
2017-04-11,77.52,77.83,89.33,47.95,77.82,84.39,82.18,83.15
2017-04-12,73.22,75.34,87.09,35.45,75.3,82.08,82.18,75.08
2017-04-13,72.27,71.18,83.05,31.43,74.62,81.46,84.16,79.96
2017-04-17,75.36,75.5,88.13,35.88,79.25,85.73,84.16,78.87
2017-04-18,75.99,73.47,86.4,39.89,80.07,86.52,83.17,82.41
2017-04-19,75.65,72.13,85.39,45.79,78.18,84.85,83.17,80.08
2017-04-20,77.49,75.88,89.85,49.98,80.97,87.41,83.17,75.13
